"Town","County","Postcode"
"BELFAST","ANTRIM","BT127PP"
"BELFAST","ANTRIM","BT148NR"
"BELFAST","ANTRIM","BT148JT"
"BELFAST","ANTRIM","BT133DX"
"BELFAST","ANTRIM","BT132LA"
"BELFAST","ANTRIM","BT133JN"
"BELFAST","ANTRIM","BT133JJ"
"BELFAST","ANTRIM","BT146GZ"
"BELFAST","ANTRIM","BT132PY"
"BELFAST","ANTRIM","BT124FG"
"BELFAST","ANTRIM","BT133HR"
"BELFAST","ANTRIM","BT147QX"
"BELFAST","ANTRIM","BT146JF"
"BELFAST","ANTRIM","BT146PZ"
"BELFAST","ANTRIM","BT132JS"
"BELFAST","ANTRIM","BT131PP"
"ARMAGH","ARMAGH","BT604QH"
"BELFAST","ANTRIM","BT155DA"
"BELFAST","ANTRIM","BT154EA"
"BELFAST","ANTRIM","BT131EE"
"BELFAST","ANTRIM","BT132JY"
"BELFAST","ANTRIM","BT155HH"
"BELFAST","ANTRIM","BT152GL"
"BELFAST","ANTRIM","BT27EJ"
"BELFAST","ANTRIM","BT132GR"
"BELFAST","ANTRIM","BT131EJ"
"BELFAST","ANTRIM","BT155DX"
"BELFAST","ANTRIM","BT27GS"
"BELFAST","ANTRIM","BT153DZ"
"LIMAVADY","LONDONDERRY","BT499QW"
"BELFAST","ANTRIM","BT153NW"
"BELFAST","ANTRIM","BT72FP"
"DRAPERSTOWN","LONDONDERRY","BT457JR"
"BELFAST","ANTRIM","BT151DY"
"BELFAST","ANTRIM","BT151FH"
"BELFAST","ANTRIM","BT153QQ"
"BELFAST","DOWN","BT42RA"
"BELFAST","DOWN","BT43HH"
"BELFAST","DOWN","BT42WD"
"HOLYWOOD","DOWN","BT189AT"
"BELFAST","DOWN","BT42GL"
"HOLYWOOD","DOWN","BT189HU"
"BELFAST","DOWN","BT57FJ"
"BELFAST","DOWN","BT56HZ"
"BELFAST","DOWN","BT42JT"
"DUNDONALD","DOWN","BT162QR"
"DUNDONALD","DOWN","BT161RS"
"HOLYWOOD","DOWN","BT180LL"
"NEWTOWNARDS","DOWN","BT237EY"
"DUNDONALD","DOWN","BT161SH"
"DUNDONALD","DOWN","BT161UW"
"NEWTOWNARDS","DOWN","BT237ES"
"NEWTOWNARDS","DOWN","BT234DX"
"NEWTOWNARDS","DOWN","BT238SB"
"NEWTOWNARDS","DOWN","BT234GH"
"NEWTOWNARDS","DOWN","BT238RZ"
"BANGOR","DOWN","BT197HW"
"OMAGH","TYRONE","BT785JF"
"BANGOR","DOWN","BT197GQ"
"MILLISLE","DOWN","BT222EE"
"BANGOR","DOWN","BT197QN"
"MILLISLE","DOWN","BT222EF"
"MILLISLE","DOWN","BT222ED"
"CARRICKMORE","TYRONE","BT799ES"
"OMAGH","TYRONE","BT797YF"
"OMAGH","TYRONE","BT785RX"
"OMAGH","TYRONE","BT785EE"
"OMAGH","TYRONE","BT781LR"
"DUNGANNON","TYRONE","BT703JU"
"OMAGH","TYRONE","BT785LA"
"LISBURN","ANTRIM","BT282LS"
"LISBURN","ANTRIM","BT282FJ"
"SIXMILECROSS","TYRONE","BT799NY"
"COALISLAND","TYRONE","BT714NL"
"POMEROY","TYRONE","BT702UR"
"OMAGH","TYRONE","BT790JQ"
"OMAGH","TYRONE","BT797PR"
"LISBURN","ANTRIM","BT283UB"
"STEWARTSTOWN","TYRONE","BT715PH"
"DUNMURRY","ANTRIM","BT170AY"
"DUNMURRY","ANTRIM","BT170PS"
"DUNMURRY","ANTRIM","BT179DF"
"DUNMURRY","ANTRIM","BT179JR"
"BELFAST","ANTRIM","BT118DL"
"BELFAST","ANTRIM","BT100LE"
"BELFAST","ANTRIM","BT127JQ"
"BELFAST","ANTRIM","BT100DH"
"BELFAST","ANTRIM","BT95NP"
"DUNMURRY","ANTRIM","BT95PE"
"BELFAST","ANTRIM","BT96PN"
"BELFAST","ANTRIM","BT95GZ"
"BELFAST","DOWN","BT87FB"
"BELFAST","DOWN","BT87WA"
"BELFAST","ANTRIM","BT71AD"
"BELFAST","DOWN","BT72GR"
"BELFAST","ANTRIM","BT71JN"
"BELFAST","ANTRIM","BT71GB"
"BELFAST","DOWN","BT68EQ"
"BELFAST","DOWN","BT87JQ"
"BELFAST","DOWN","BT68QB"
"BELFAST","ANTRIM","BT72ET"
"BELFAST","DOWN","BT68GY"
"CASTLEREAGH","DOWN","BT86AF"
"BELFAST","DOWN","BT86SZ"
"BELFAST","DOWN","BT55PA"
"BELFAST","DOWN","BT60LH"
"BELFAST","DOWN","BT86XF"
"BELFAST","DOWN","BT55LD"
"BELFAST","DOWN","BT69LU"
"BELFAST","DOWN","BT56LR"
"BELFAST","DOWN","BT56LD"
"BELFAST","DOWN","BT69QB"
"BELFAST","DOWN","BT57NJ"
"BELFAST","DOWN","BT69NT"
"BELFAST","DOWN","BT57JQ"
"COMBER","DOWN","BT235QD"
"BELFAST","DOWN","BT57HA"
"COMBER","DOWN","BT235EE"
"COMBER","DOWN","BT235PH"
"COMBER","DOWN","BT235EJ"
"COMBER","DOWN","BT235PQ"
"COMBER","DOWN","BT235AH"
"COMBER","DOWN","BT235XE"
"NEWTOWNARDS","DOWN","BT234QS"
"COMBER","DOWN","BT235UF"
"KESH","FERMANAGH","BT938DA"
"KESH","FERMANAGH","BT938AD"
"DROMORE","TYRONE","BT783NF"
"EDERNEY","FERMANAGH","BT930EJ"
"COMBER","DOWN","BT235WA"
"COMBER","DOWN","BT235JR"
"SIXMILECROSS","TYRONE","BT790XU"
"COMBER","DOWN","BT235JY"
"PORTADOWN","ARMAGH","BT623GH"
"KESH","FERMANAGH","BT938AS"
"EDERNEY","FERMANAGH","BT930EG"
"DROMORE","TYRONE","BT783JQ"
"DUNGANNON","TYRONE","BT703DQ"
"FINTONA","TYRONE","BT782BW"
"DUNGANNON","TYRONE","BT703NQ"
"MILLISLE","DOWN","BT222JG"
"DROMORE","TYRONE","BT783EX"
"BERAGH","TYRONE","BT790RW"
"COALISLAND","TYRONE","BT714SQ"
"DUNGANNON","TYRONE","BT716LF"
"LISBURN","DOWN","BT275TY"
"DUNGANNON","TYRONE","BT716DE"
"FINTONA","TYRONE","BT782JB"
"DUNGANNON","TYRONE","BT717AB"
"LISBURN","ANTRIM","BT282RL"
"CRAIGAVON","ANTRIM","BT670AJ"
"PORTADOWN","ARMAGH","BT621SU"
"LISBURN","ANTRIM","BT274SB"
"LISBURN","ANTRIM","BT283QP"
"LISBURN","ANTRIM","BT281PA"
"LISBURN","ANTRIM","BT281DS"
"LISBURN","ANTRIM","BT275HG"
"LISBURN","ANTRIM","BT274LS"
"CARRYDUFF","DOWN","BT88DD"
"DUNGANNON","TYRONE","BT717AS"
"COALISLAND","TYRONE","BT716HE"
"DUNGANNON","TYRONE","BT716QN"
NA,"ANTRIM","BT670SA"
"LISBURN","ANTRIM","BT283PZ"
"LISBURN","ANTRIM","BT283AH"
"LISBURN","ANTRIM","BT274JG"
"BALLYGOWAN","DOWN","BT236LX"
"BALLYGAWLEY","TYRONE","BT702AQ"
"COMBER","DOWN","BT235NG"
"LISBURN","ANTRIM","BT283AD"
"LISBURN","ANTRIM","BT283NJ"
"LISBURN","DOWN","BT275SJ"
"CARRYDUFF","DOWN","BT88QS"
"LISBURN","ANTRIM","BT281PJ"
"CARRYDUFF","DOWN","BT88DU"
"LISBURN","DOWN","BT275SG"
"LISBURN","ANTRIM","BT274DP"
"LISBURN","ANTRIM","BT275BU"
"LISBURN","ANTRIM","BT283GF"
"LISBURN","ANTRIM","BT281LR"
"LISBURN","ANTRIM","BT274TY"
"IRVINESTOWN","FERMANAGH","BT941SA"
"WARINGSTOWN","DOWN","BT667QQ"
"CRAIGAVON","ARMAGH","BT649TG"
"CRAIGAVON","ARMAGH","BT649SH"
"LURGAN","ARMAGH","BT679AP"
"BALLYGAWLEY","TYRONE","BT702BL"
"BALLYGOWAN","DOWN","BT236HU"
"BALLYGOWAN","DOWN","BT236JE"
"PORTADOWN","ARMAGH","BT621SD"
"SESKINORE","TYRONE","BT782QY"
"BALLYGOWAN","DOWN","BT236LH"
"DOLLINGSTOWN","DOWN","BT667GL"
"PORTADOWN","ARMAGH","BT621DU"
"LURGAN","ARMAGH","BT666HY"
"HILLSBOROUGH","DOWN","BT266LT"
"TEMPO","FERMANAGH","BT943HA"
"SAINTFIELD","DOWN","BT248XX"
"HILLSBOROUGH","DOWN","BT266LS"
"LURGAN","ARMAGH","BT667EP"
"LURGAN","ARMAGH","BT666LZ"
"LURGAN","ARMAGH","BT668NX"
"LURGAN","ARMAGH","BT667AQ"
"LURGAN","ARMAGH","BT666EQ"
NA,"DOWN","BT670NG"
"DUNGANNON","ARMAGH","BT717LP"
"LURGAN","ARMAGH","BT679LH"
"SAINTFIELD","DOWN","BT247EG"
"POYNTZPASS","ARMAGH","BT356RR"
"LURGAN","ARMAGH","BT667EN"
"KILLINCHY","DOWN","BT236SD"
"PORTADOWN","ARMAGH","BT623BD"
"PORTADOWN","ARMAGH","BT635ST"
"MAGHERA","LONDONDERRY","BT465FW"
"BALLINAMALLARD","FERMANAGH","BT942BP"
"CROSSGAR","DOWN","BT309DR"
"SAINTFIELD","DOWN","BT247NS"
"ENNISKILLEN","FERMANAGH","BT937BS"
"TEMPO","FERMANAGH","BT943EU"
"CLOGHY","DOWN","BT221JE"
"PORTADOWN","ARMAGH","BT635BY"
"TEMPO","FERMANAGH","BT943PA"
"PORTADOWN","ARMAGH","BT635BS"
"MAGHERALIN","DOWN","BT670RJ"
"BALLINAMALLARD","FERMANAGH","BT942EE"
"HILLSBOROUGH","DOWN","BT266HG"
"BALLINAMALLARD","FERMANAGH","BT942NF"
"PORTADOWN","ARMAGH","BT635DE"
"TANDRAGEE","ARMAGH","BT622LA"
"BALLYNAHINCH","DOWN","BT248DJ"
"PORTAFERRY","DOWN","BT221NG"
"HILLSBOROUGH","DOWN","BT266QH"
"DRUMANESS","DOWN","BT248SZ"
"DROMORE","DOWN","BT251FB"
"PORTADOWN","DOWN","BT635LN"
"PORTADOWN","ARMAGH","BT623DE"
"DROMORE","DOWN","BT251LA"
"RICHHILL","ARMAGH","BT618QU"
"FIVEMILETOWN","TYRONE","BT750LW"
"ENNISKILLEN","FERMANAGH","BT747HQ"
"BALLYNAHINCH","DOWN","BT248RB"
"KILLYLEAGH","DOWN","BT309RF"
"ARMAGH","ARMAGH","BT604BG"
"TANDRAGEE","ARMAGH","BT622NX"
"ARMAGH","ARMAGH","BT601JD"
"KILLYLEAGH","DOWN","BT309SB"
"DRUMANESS","DOWN","BT248RX"
"CROSSGAR","DOWN","BT309HX"
"ENNISKILLEN","FERMANAGH","BT748AU"
"LISBURN","ANTRIM","BT282RJ"
"CROSSGAR","DOWN","BT309LF"
"BALLYNAHINCH","DOWN","BT248RH"
"DOWNPATRICK","DOWN","BT309BD"
"ENNISKILLEN","FERMANAGH","BT746JD"
"DROMORE","DOWN","BT251LN"
"CROSSGAR","DOWN","BT309LE"
"BELCOO","FERMANAGH","BT935EH"
"ENNISKILLEN","FERMANAGH","BT744AS"
"ARMAGH","ARMAGH","BT602AG"
"ARMAGH","ARMAGH","BT604QT"
"ARMAGH","ARMAGH","BT618BH"
"BANBRIDGE","DOWN","BT323HH"
"ARMAGH","ARMAGH","BT617JX"
"ARMAGH","ARMAGH","BT604AL"
"MAGUIRESBRIDGE","FERMANAGH","BT944BU"
"LISNASKEA","FERMANAGH","BT920NB"
"CORBET","DOWN","BT325JR"
"BANBRIDGE","DOWN","BT323TE"
"DOWNPATRICK","DOWN","BT306JS"
"DOWNPATRICK","DOWN","BT308NR"
"BALLINASKEAGH","DOWN","BT325DB"
"RICHHILL","ARMAGH","BT619RW"
"KILLOUGH","DOWN","BT307QF"
"TANDRAGEE","ARMAGH","BT622EU"
"RICHHILL","ARMAGH","BT619RJ"
"BROOKEBOROUGH","FERMANAGH","BT944FF"
"BROOKEBOROUGH","FERMANAGH","BT944TF"
"FIVEMILETOWN","TYRONE","BT750QE"
"ARMAGH","ARMAGH","BT617NQ"
"TEMPO","FERMANAGH","BT750SZ"
"TEMPO","FERMANAGH","BT943GA"
"CALEDON","TYRONE","BT684YE"
"ENNISKILLEN","FERMANAGH","BT746AS"
"POYNTZPASS","ARMAGH","BT356SN"
"LISBELLAW","FERMANAGH","BT945HY"
"MIDDLETOWN","ARMAGH","BT604JW"
"ARMAGH","ARMAGH","BT602AU"
"BANBRIDGE","DOWN","BT323SE"
"DOWNPATRICK","DOWN","BT306LE"
"DOWNPATRICK","DOWN","BT307BH"
"BROOKEBOROUGH","FERMANAGH","BT944EB"
"ARMAGH","ARMAGH","BT602RB"
"BELLANALECK","FERMANAGH","BT922BW"
"KEADY","ARMAGH","BT603TS"
"DOWNPATRICK","DOWN","BT306BZ"
"BALLYRONEY","DOWN","BT325HR"
"LISNASKEA","FERMANAGH","BT920NF"
"DROMARA","DOWN","BT252BB"
"CORBET","DOWN","BT325JL"
"DOWNPATRICK","DOWN","BT306LB"
"DOWNPATRICK","DOWN","BT306RD"
"MAGUIRESBRIDGE","FERMANAGH","BT744JS"
"BROOKEBOROUGH","FERMANAGH","BT944LP"
"ARMAGH","ARMAGH","BT602DJ"
"KINAWLEY","FERMANAGH","BT924DQ"
"LISNASKEA","FERMANAGH","BT925GE"
"BALLYWARD","DOWN","BT319SW"
"KATESBRIDGE","DOWN","BT325PA"
"WHITECROSS","ARMAGH","BT602TD"
"ROSSLEA","FERMANAGH","BT927JT"
"NEWRY","ARMAGH","BT356NA"
"NEWCASTLE","DOWN","BT330HY"
"DERRYLIN","FERMANAGH","BT929JN"
"DERRYLIN","FERMANAGH","BT929NW"
"NEWRY","DOWN","BT342QR"
"NEWRY","ARMAGH","BT358FJ"
"NEWRY","ARMAGH","BT358RD"
"NEWCASTLE","DOWN","BT330HS"
"KINAWLEY","FERMANAGH","BT924FG"
"KEADY","ARMAGH","BT603TZ"
"NEWRY","DOWN","BT341SZ"
"NEWTOWNHAMILTON","ARMAGH","BT350EY"
"NEWRY","ARMAGH","BT356LP"
"KEADY","ARMAGH","BT603JR"
"KINAWLEY","FERMANAGH","BT924BT"
"KINAWLEY","FERMANAGH","BT924ER"
"NEWRY","DOWN","BT341PA"
"DOWNPATRICK","DOWN","BT308RE"
"KATESBRIDGE","DOWN","BT325LH"
"ENNISKILLEN","FERMANAGH","BT923DA"
"ROSSLEA","FERMANAGH","BT927FE"
"NEWTOWNBUTLER","FERMANAGH","BT926FU"
"BESSBROOK","ARMAGH","BT356LG"
"BELLEEK","ARMAGH","BT357QB"
"KILKEEL","DOWN","BT344LL"
"NEWRY","DOWN","BT342LJ"
"NEWRY","DOWN","BT342QH"
"DERRYLIN","FERMANAGH","BT929DG"
"NEWRY","DOWN","BT356TZ"
"NEWRY","DOWN","BT356DQ"
"NEWRY","ARMAGH","BT358EU"
"NEWCASTLE","DOWN","BT330JQ"
"NEWCASTLE","DOWN","BT330AT"
"NEWTOWNHAMILTON","ARMAGH","BT350PP"
"NEWRY","DOWN","BT341AR"
"NEWRY","DOWN","BT341LS"
"BESSBROOK","ARMAGH","BT357EA"
"NEWRY","ARMAGH","BT356DL"
"NEWCASTLE","DOWN","BT330DA"
"BALLYMARTIN","DOWN","BT344UW"
"ANNALONG","DOWN","BT344QU"
"NEWTOWNARDS","DOWN","BT237ZH"
"LARNE","ANTRIM","BT402FG"
"CROSSMAGLEN","ARMAGH","BT359EW"
"BELFAST","ANTRIM","BT152DY"
"BALLYMARTIN","DOWN","BT344PP"
"ANNALONG","DOWN","BT344XE"
"HILLTOWN","DOWN","BT345TQ"
"NEWRY","DOWN","BT342LQ"
"JONESBOROUGH","ARMAGH","BT358JD"
NA,"DOWN","BT344LW"
"ANNALONG","DOWN","BT344EW"
"BANGOR","DOWN","BT204QW"
"BELFAST","ANTRIM","BT118BL"
"BELFAST","ANTRIM","BT16DW"
"BELFAST","ANTRIM","BT16GB"
"BELFAST","ANTRIM","BT132RW"
"VICTORIA BRIDGE","TYRONE","BT829LJ"
"KILKEEL","DOWN","BT344BF"
"BELFAST","DOWN","BT54RY"
"BELFAST","ANTRIM","BT151EL"
NA,"DOWN","BT191XL"
"DUNMURRY","ANTRIM","BT179AW"
"BELFAST","ANTRIM","BT133AG"
"NEWTOWNABBEY","ANTRIM","BT379SS"
"BROUGHSHANE","ANTRIM","BT424QG"
"BELFAST","ANTRIM","BT124AJ"
"LISBELLAW","FERMANAGH","BT945LX"
"BELFAST","ANTRIM","BT124HW"
"BELFAST","ANTRIM","BT13GG"
"BELFAST","ANTRIM","BT127JZ"
"BANGOR","DOWN","BT197NY"
"HOLYWOOD","DOWN","BT189SQ"
"NEWTOWNARDS","DOWN","BT237NH"
"CRUMLIN","ANTRIM","BT294BX"
"BALLYMENA","ANTRIM","BT424DT"
"COOKSTOWN","TYRONE","BT809EZ"
"DOWNPATRICK","DOWN","BT309UD"
"ARMAGH","ARMAGH","BT618ES"
"COALISLAND","TYRONE","BT714UB"
"LISBURN","ANTRIM","BT283SB"
"ANNALONG","DOWN","BT344RL"
"BALLYMENA","ANTRIM","BT437BD"
"KILKEEL","DOWN","BT344EZ"
"CROSSMAGLEN","ARMAGH","BT359DU"
"BALLYMENA","ANTRIM","BT436JU"
"CROSSMAGLEN","ARMAGH","BT359ES"
NA,"ANTRIM","BT390RN"
"NEWTOWNARDS","DOWN","BT234UA"
"LISBURN","DOWN","BT275JN"
"BANBRIDGE","DOWN","BT324JP"
"NEWRY","DOWN","BT342AQ"
"NEWTOWNHAMILTON","ARMAGH","BT350JA"
"WARRENPOINT","DOWN","BT343RA"
"RATHFRILAND","DOWN","BT345NS"
"AUGHNACLOY","TYRONE","BT696AJ"
"ARMAGH","ARMAGH","BT618SA"
"POMEROY","TYRONE","BT702SD"
"BALLYHALBERT","DOWN","BT221FY"
"MAGHERA","LONDONDERRY","BT465PY"
"DRAPERSTOWN","LONDONDERRY","BT457AY"
"KILLINCHY","DOWN","BT236PB"
"BALLYCLARE","ANTRIM","BT399QP"
"COLERAINE","LONDONDERRY","BT522PY"
"BELFAST","ANTRIM","BT133QX"
"GARVAGH","LONDONDERRY","BT515DY"
"RICHHILL","ARMAGH","BT619NL"
"BALLYGALLEY","ANTRIM","BT402QE"
"PORTGLENONE","LONDONDERRY","BT448NS"
"LONDONDERRY","LONDONDERRY","BT472DT"
"KEADY","ARMAGH","BT602RF"
"PORTBALLINTRAE","ANTRIM","BT578WE"
"BALLYMONEY","ANTRIM","BT538AW"
"EDERNEY","FERMANAGH","BT930DQ"
"HILLTOWN","DOWN","BT345XB"
"DUNNAMANAGH","TYRONE","BT820QN"
"DROMORE","DOWN","BT251DG"
"MOY","ARMAGH","BT716SP"
"NEWTOWNARDS","DOWN","BT238QH"
"BELFAST","ANTRIM","BT11GB"
"LISNASKEA","FERMANAGH","BT920LQ"
"PORTGLENONE","ANTRIM","BT448EU"
"OMAGH","TYRONE","BT797DP"
"SION MILLS","TYRONE","BT829HJ"
"OMAGH","TYRONE","BT781DQ"
"NEWTOWNSTEWART","TYRONE","BT784DE"
"BELFAST","DOWN","BT41TR"
"OMAGH","TYRONE","BT785DQ"
"IRVINESTOWN","FERMANAGH","BT941FN"
"DUNNAMANAGH","TYRONE","BT820LY"
"OMAGH","TYRONE","BT785ED"
"BALLYMENA","ANTRIM","BT424HJ"
"OMAGH","TYRONE","BT785SN"
"BALLYHALBERT","DOWN","BT221UP"
"TANDRAGEE","ARMAGH","BT622AY"
"COOKSTOWN","TYRONE","BT809QS"
"PORTADOWN","ARMAGH","BT621TH"
"DUNMURRY","ANTRIM","BT179PA"
"LONDONDERRY","LONDONDERRY","BT486HP"
"BELFAST","ANTRIM","BT15EE"
"FINTONA","TYRONE","BT781LQ"
"BELFAST","ANTRIM","BT146RY"
"LONDONDERRY","LONDONDERRY","BT476DS"
"CASTLEWELLAN","DOWN","BT319LJ"
"OMAGH","TYRONE","BT781LB"
"ARDGLASS","DOWN","BT307WG"
"TEMPO","FERMANAGH","BT744FD"
"NEWRY","ARMAGH","BT358BH"
"BELFAST","ANTRIM","BT152BB"
"DUNGANNON","TYRONE","BT701TB"
"ENNISKILLEN","FERMANAGH","BT922DA"
"NEWTOWNBUTLER","FERMANAGH","BT926LS"
"EDERNEY","FERMANAGH","BT931HW"
"ENNISKILLEN","FERMANAGH","BT921GJ"
"NEWTOWNABBEY","ANTRIM","BT370ZR"
"DUNGIVEN","LONDONDERRY","BT474TX"
"HILLSBOROUGH","DOWN","BT266DP"
"TANDRAGEE","ARMAGH","BT622EH"
"ENNISKILLEN","FERMANAGH","BT942FE"
"LONDONDERRY","LONDONDERRY","BT472EA"
"NEWTOWNABBEY","ANTRIM","BT366YL"
"BELFAST","DOWN","BT68ED"
"BELFAST","ANTRIM","BT96NP"
"SCARVA","DOWN","BT636NW"
"LONDONDERRY","LONDONDERRY","BT486PJ"
"BANGOR","DOWN","BT197GZ"
"BELFAST","ANTRIM","BT16NB"
"BELFAST","ANTRIM","BT125NG"
"LONDONDERRY","LONDONDERRY","BT476AB"
"PORTADOWN","ARMAGH","BT623QX"
"RICHHILL","ARMAGH","BT619PR"
"NEWTOWNABBEY","ANTRIM","BT370SE"
"TANDRAGEE","ARMAGH","BT622AD"
"BELFAST","ANTRIM","BT126GG"
"MILLISLE","DOWN","BT222HZ"
"BANGOR","DOWN","BT205JE"
"BALLYNAHINCH","DOWN","BT248WB"
"BANGOR","DOWN","BT203QR"
"DOWNPATRICK","DOWN","BT306FH"
"ANTRIM","ANTRIM","BT414FF"
"BELFAST","ANTRIM","BT11DL"
"AUGHER","TYRONE","BT770BL"
"LISBURN","ANTRIM","BT281XF"
"BELFAST","DOWN","BT69FJ"
"BANBRIDGE","DOWN","BT324NL"
"NEWTOWNABBEY","ANTRIM","BT370PP"
"NEWRY","DOWN","BT342EQ"
"LARNE","ANTRIM","BT401LB"
"RATHFRILAND","DOWN","BT345NL"
"HOLYWOOD","DOWN","BT189NN"
"JONESBOROUGH","ARMAGH","BT358HZ"
"LISBURN","ANTRIM","BT274YF"
"DUNGANNON","TYRONE","BT714RR"
"NEWRY","ARMAGH","BT356NU"
"DOWNPATRICK","DOWN","BT306UZ"
"HILLSBOROUGH","DOWN","BT266QS"
"DRUMQUIN","TYRONE","BT784SA"
"TOOME","LONDONDERRY","BT413TY"
"MAGHERALIN","DOWN","BT670SN"
"BALLYMENA","ANTRIM","BT435EL"
"COAGH","LONDONDERRY","BT800BD"
"BELFAST","DOWN","BT73HA"
"DOWNPATRICK","DOWN","BT306QP"
"BELFAST","DOWN","BT88HH"
"RANDALSTOWN","ANTRIM","BT413NA"
"BALLYCLARE","ANTRIM","BT399QZ"
"BROUGHSHANE","ANTRIM","BT424JE"
"COALISLAND","TYRONE","BT716RA"
"OMAGH","TYRONE","BT783PP"
"DUNDONALD","DOWN","BT162QG"
"DUNGANNON","TYRONE","BT717EU"
"PORTADOWN","ARMAGH","BT623PY"
"OMAGH","TYRONE","BT797HA"
"ANNALONG","DOWN","BT344GU"
"LONDONDERRY","LONDONDERRY","BT472JU"
"DUNGANNON","TYRONE","BT714NA"
"ROSSLEA","FERMANAGH","BT927LR"
"BALLYMARTIN","DOWN","BT344XG"
"DROMORE","DOWN","BT251BW"
"NEWTOWNABBEY","ANTRIM","BT370GU"
"BELFAST","ANTRIM","BT126QB"
"LARNE","ANTRIM","BT403NF"
"PORTADOWN","ARMAGH","BT635YX"
"KESH","FERMANAGH","BT931DA"
"KESH","FERMANAGH","BT938DE"
"BALLYMONEY","ANTRIM","BT538NG"
"COALISLAND","TYRONE","BT714JY"
"BALLYCLARE","ANTRIM","BT399PH"
"BALLYMENA","ANTRIM","BT424HW"
"IRVINESTOWN","FERMANAGH","BT941NE"
"BALLYCLARE","ANTRIM","BT390FB"
"PORTGLENONE","ANTRIM","BT448BT"
"LONDONDERRY","LONDONDERRY","BT472LW"
"LONDONDERRY","LONDONDERRY","BT473RJ"
"LURGAN","ARMAGH","BT679BX"
"CRUMLIN","ANTRIM","BT294HU"
"MOUNTFIELD","TYRONE","BT797RY"
"LISBELLAW","FERMANAGH","BT945BN"
"LURGAN","ARMAGH","BT679GN"
"DUNMURRY","ANTRIM","BT170QX"
"LURGAN","ARMAGH","BT668TP"
"BALLYKELLY","LONDONDERRY","BT499FL"
"SESKINORE","TYRONE","BT782QS"
"BALLYMAGORRY","TYRONE","BT820LD"
NA,"ANTRIM","BT390PR"
"HAMILTONSBAWN","ARMAGH","BT619SE"
"DUNNAMANAGH","TYRONE","BT820PP"
"DUNNAMANAGH","TYRONE","BT820PR"
"POMEROY","TYRONE","BT702SQ"
"ARMAGH","ARMAGH","BT604LR"
"DUNGANNON","TYRONE","BT716ER"
"BELFAST","ANTRIM","BT118FF"
"NEWTOWNABBEY","ANTRIM","BT379PS"
"LARNE","ANTRIM","BT402LH"
"RATHFRILAND","DOWN","BT345AD"
"BELFAST","DOWN","BT86RD"
"BANGOR","DOWN","BT204QB"
"COOKSTOWN","TYRONE","BT798JG"
"ROSSLEA","FERMANAGH","BT927EN"
"BELFAST","ANTRIM","BT13BA"
"ROSSLEA","FERMANAGH","BT927FW"
"BELLEEK","FERMANAGH","BT933EY"
"BELFAST","DOWN","BT43ST"
"ROSSLEA","FERMANAGH","BT927PY"
"NEWTOWNABBEY","ANTRIM","BT366DU"
"BANGOR","DOWN","BT197HP"
NA,"LONDONDERRY","BT473PF"
"BANBRIDGE","DOWN","BT324HL"
"COLERAINE","LONDONDERRY","BT514PX"
"CLAUDY","LONDONDERRY","BT474DH"
"COOKSTOWN","TYRONE","BT808WQ"
"LONDONDERRY","LONDONDERRY","BT488LJ"
NA,"LONDONDERRY","BT476XR"
"NEWRY","DOWN","BT341PQ"
"ANTRIM","ANTRIM","BT414NY"
"DROMORE","TYRONE","BT783AB"
"PORTSTEWART","LONDONDERRY","BT557PU"
"CLOGHER","TYRONE","BT760UU"
"BALLYMONEY","ANTRIM","BT536JE"
"MAGHERAMASON","TYRONE","BT472RT"
"COLERAINE","LONDONDERRY","BT513SF"
"COLERAINE","LONDONDERRY","BT521WE"
"TEMPLEPATRICK","ANTRIM","BT390HX"
"BALLYMENA","ANTRIM","BT436JW"
"CARRICKFERGUS","ANTRIM","BT389AW"
"STRABANE","TYRONE","BT829PE"
"WHITEHEAD","ANTRIM","BT389NG"
"BANGOR","DOWN","BT191HS"
"DESERTMARTIN","LONDONDERRY","BT455ND"
"BANGOR","DOWN","BT204NE"
"STRABANE","TYRONE","BT828NE"
"NEWTOWNABBEY","ANTRIM","BT367UE"
"BALLYMENA","ANTRIM","BT435EP"
"LONDONDERRY","LONDONDERRY","BT489DY"
"NEWTOWNABBEY","ANTRIM","BT364TG"
"CASTLEDERG","TYRONE","BT817NN"
"MAGHERAFELT","LONDONDERRY","BT455BP"
"PLUMBRIDGE","TYRONE","BT798EW"
"CARRICKFERGUS","ANTRIM","BT387NX"
"BELFAST","DOWN","BT43FN"
"LIMAVADY","LONDONDERRY","BT499NL"
"BELFAST","ANTRIM","BT153QY"
"DUNDONALD","DOWN","BT161XN"
"BELFAST","DOWN","BT88LL"
"KNOCKCLOGHRIM","LONDONDERRY","BT458QH"
"CASTLEDERG","TYRONE","BT817BT"
"OMAGH","TYRONE","BT797TR"
"HOLYWOOD","DOWN","BT189SW"
"BALLYMENA","ANTRIM","BT436LL"
"BANGOR","DOWN","BT196RA"
"DROMORE","TYRONE","BT783BS"
"BELFAST","DOWN","BT55BQ"
"BELFAST","DOWN","BT57PQ"
"BANGOR","DOWN","BT204HR"
"CARRICKFERGUS","ANTRIM","BT387HQ"
"LONDONDERRY","LONDONDERRY","BT486QQ"
"GARVAGH","LONDONDERRY","BT515PA"
"PORTGLENONE","ANTRIM","BT448AU"
"BALLYMENA","ANTRIM","BT421HZ"
